class,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.301485538482666,0.951425313949585,3.348734480823623e-07,0.3648144006729126,0.9164868593215942,-0.03515465185046196,0.42587313055992126,0.8544920086860657,-0.054927729070186615,0.4842548668384552,0.8335667848587036,-0.07293993979692459,0.5322784781455994,0.8278663158416748,-0.09303778409957886,0.39186105132102966,0.6596099734306335,-0.04277428239583969,0.4184715747833252,0.528779149055481,-0.06337455660104752,0.43070152401924133,0.44553250074386597,-0.07904119044542313,0.4385679364204407,0.37230250239372253,-0.09328896552324295,0.34664061665534973,0.6406698226928711,-0.048285357654094696,0.3500702381134033,0.48852837085723877,-0.06931325048208237,0.34803950786590576,0.3939320147037506,-0.09021057933568954,0.3439430594444275,0.31369033455848694,-0.10757248103618622,0.30156347155570984,0.6607925891876221,-0.05703217536211014,0.2945713400840759,0.5231670141220093,-0.08453483134508133,0.29237574338912964,0.4316239058971405,-0.10803522169589996,0.2883259654045105,0.3523549735546112,-0.1255384385585785,0.25971537828445435,0.709801971912384,-0.0683441236615181,0.22347334027290344,0.6199598908424377,-0.09856421500444412,0.20209847390651703,0.5511404871940613,-0.11604761332273483,0.18636292219161987,0.4866349697113037,-0.12810759246349335
0,0.29079943895339966,0.9452067613601685,3.4277258009751677e-07,0.3572503626346588,0.9132882952690125,-0.03143469989299774,0.423216849565506,0.8527976274490356,-0.04780156537890434,0.4821191728115082,0.8322641849517822,-0.06211795285344124,0.5280172824859619,0.8305550813674927,-0.0789470374584198,0.38323912024497986,0.6562197208404541,-0.039784807711839676,0.40950801968574524,0.5256617069244385,-0.05629850551486015,0.4234693646430969,0.44304826855659485,-0.06964373588562012,0.43307849764823914,0.3706839978694916,-0.08262675255537033,0.3375083804130554,0.637151300907135,-0.04552627354860306,0.3400028347969055,0.48443958163261414,-0.06306787580251694,0.3395233750343323,0.38904449343681335,-0.08372008055448532,0.33553802967071533,0.30907025933265686,-0.10124029964208603,0.29215866327285767,0.6570339202880859,-0.0535687580704689,0.28589412569999695,0.5202633738517761,-0.07941582798957825,0.2849377989768982,0.4290447533130646,-0.10420705378055573,0.280708372592926,0.3504442274570465,-0.12251610308885574,0.25082069635391235,0.7037748098373413,-0.0634288340806961,0.21627306938171387,0.6165812015533447,-0.09278641641139984,0.196746826171875,0.5478248596191406,-0.11008890718221664,0.18242819607257843,0.4831976592540741,-0.12182683497667313
0,0.28524479269981384,0.9467304944992065,3.6980429740651743e-07,0.34961676597595215,0.912051796913147,-0.03507839888334274,0.4114011228084564,0.8466663956642151,-0.05370904877781868,0.46987640857696533,0.8229694366455078,-0.07011470943689346,0.5162805318832397,0.8230452537536621,-0.0889897346496582,0.37568265199661255,0.6514652371406555,-0.045364219695329666,0.4018630385398865,0.5178505778312683,-0.06600481271743774,0.41436412930488586,0.43140023946762085,-0.08155077695846558,0.4231806695461273,0.35718196630477905,-0.09566604346036911,0.32844221591949463,0.6299247145652771,-0.05065133050084114,0.32984140515327454,0.47012269496917725,-0.070887491106987,0.3274197280406952,0.37279438972473145,-0.09169229120016098,0.32294395565986633,0.29183080792427063,-0.1090456172823906,0.2818794846534729,0.6501842737197876,-0.05879874527454376,0.27313441038131714,0.5084078907966614,-0.08596301078796387,0.2701296806335449,0.41315925121307373,-0.11069726198911667,0.26488590240478516,0.33259317278862,-0.12917079031467438,0.2387513667345047,0.7003262042999268,-0.06938623636960983,0.20245261490345,0.6136965155601501,-0.09989933669567108,0.18073321878910065,0.545965313911438,-0.1181609109044075,0.1644604653120041,0.4825022518634796,-0.13073115050792694
0,0.2716316282749176,0.9394234418869019,3.8553429249077453e-07,0.33802688121795654,0.9066612124443054,-0.033861193805933,0.40333694219589233,0.8477317094802856,-0.05323171243071556,0.4645422101020813,0.8279421329498291,-0.07006540149450302,0.5138219594955444,0.8240407705307007,-0.08960872888565063,0.3695001006126404,0.6487271189689636,-0.044046320021152496,0.396138995885849,0.5139963030815125,-0.06053803488612175,0.4099385142326355,0.42715924978256226,-0.07387640327215195,0.41986507177352905,0.35124704241752625,-0.0875810980796814,0.32179224491119385,0.6272015571594238,-0.04971359297633171,0.32211437821388245,0.4656948447227478,-0.06681504100561142,0.320494145154953,0.3680034279823303,-0.08739843964576721,0.3171619474887848,0.28669846057891846,-0.10575965791940689,0.27448132634162903,0.6461836695671082,-0.05776079744100571,0.2665601372718811,0.5065373182296753,-0.08404915034770966,0.2651922106742859,0.4158081114292145,-0.10943551361560822,0.26181530952453613,0.33640116453170776,-0.1290515959262848,0.23166494071483612,0.6935401558876038,-0.06784242391586304,0.19724459946155548,0.6075569987297058,-0.09922351688146591,0.1763402819633484,0.5392745137214661,-0.1181589737534523,0.16191241145133972,0.4727064371109009,-0.13158167898654938
0,0.2728162109851837,0.9468647241592407,3.671864305943018e-07,0.3381471335887909,0.9115143418312073,-0.03633764386177063,0.4019309878349304,0.8470735549926758,-0.05595296993851662,0.4621387720108032,0.8259768486022949,-0.07318922132253647,0.5118824243545532,0.8265446424484253,-0.09283876419067383,0.36920812726020813,0.6467181444168091,-0.04470621794462204,0.39618903398513794,0.5120071768760681,-0.0632275715470314,0.41018545627593994,0.4251543879508972,-0.07725588232278824,0.4192843437194824,0.34977298974990845,-0.09084410965442657,0.3208472728729248,0.6254244446754456,-0.04989602416753769,0.32217785716056824,0.4664975106716156,-0.06931914389133453,0.32001614570617676,0.3676035404205322,-0.0896892324090004,0.3161531984806061,0.28272879123687744,-0.10715428739786148,0.27261850237846375,0.6444694399833679,-0.05819231644272804,0.2671538293361664,0.5042212009429932,-0.08661189675331116,0.26552683115005493,0.4100732207298279,-0.11167161911725998,0.26075422763824463,0.3258466124534607,-0.1303938776254654,0.22776876389980316,0.6918829679489136,-0.06888120621442795,0.1924617886543274,0.6021431088447571,-0.10141286998987198,0.1703006476163864,0.532962441444397,-0.12041005492210388,0.15388669073581696,0.4647282361984253,-0.13348093628883362
0,0.26649168133735657,0.9369144439697266,3.2926132575994416e-07,0.3338207006454468,0.9069846868515015,-0.03416375070810318,0.40246471762657166,0.8477621674537659,-0.05200296267867088,0.46453505754470825,0.8313125371932983,-0.06748460978269577,0.5126664638519287,0.832397997379303,-0.08580208569765091,0.3669258654117584,0.6484524011611938,-0.044586941599845886,0.3958592116832733,0.5136241316795349,-0.06075097620487213,0.4106205403804779,0.4275340735912323,-0.0732400193810463,0.42133843898773193,0.3525995910167694,-0.08615212142467499,0.31930720806121826,0.6255671381950378,-0.04999929666519165,0.32196199893951416,0.46361565589904785,-0.06677461415529251,0.3218499422073364,0.3654833734035492,-0.0866444855928421,0.3186797797679901,0.28386321663856506,-0.10455461591482162,0.27178454399108887,0.6439734101295471,-0.05782870948314667,0.2667333483695984,0.5024157166481018,-0.08394407480955124,0.26662129163742065,0.4093623161315918,-0.10887853056192398,0.2625868320465088,0.3290420174598694,-0.12808096408843994,0.22773608565330505,0.6904878616333008,-0.06778918206691742,0.1938285529613495,0.6004689335823059,-0.09878826141357422,0.17303268611431122,0.529484748840332,-0.11738486588001251,0.1571780890226364,0.46216708421707153,-0.13053782284259796
0,0.2658925950527191,0.9367707967758179,3.603285563258396e-07,0.33307331800460815,0.9104083180427551,-0.03425487130880356,0.4015945792198181,0.8490473031997681,-0.051966592669487,0.4623129367828369,0.8328984975814819,-0.06730663031339645,0.510940670967102,0.8409947156906128,-0.08551866561174393,0.3680783212184906,0.6500304937362671,-0.04575495421886444,0.39828920364379883,0.5145043730735779,-0.06379281729459763,0.41393396258354187,0.42737823724746704,-0.07752274721860886,0.42517492175102234,0.35212182998657227,-0.09106983989477158,0.31989291310310364,0.6252883076667786,-0.051536157727241516,0.32504579424858093,0.46447616815567017,-0.07117917388677597,0.3259468972682953,0.36461445689201355,-0.09258583933115005,0.3234134018421173,0.28169184923171997,-0.11082761734724045,0.2711605429649353,0.6409656405448914,-0.059741776436567307,0.2672395706176758,0.498747855424881,-0.08822709321975708,0.26711905002593994,0.40420475602149963,-0.11419940739870071,0.2635035812854767,0.3224527835845947,-0.13333919644355774,0.2253706008195877,0.6847535371780396,-0.06999927014112473,0.1919497549533844,0.5930283069610596,-0.10254985839128494,0.17132209241390228,0.5210947394371033,-0.12179765105247498,0.15634194016456604,0.4523006081581116,-0.13494154810905457
0,0.25585901737213135,0.9343617558479309,3.487097046672716e-07,0.3267340660095215,0.9094493985176086,-0.03307401016354561,0.4003734588623047,0.8565154671669006,-0.04898042604327202,0.4628960192203522,0.8497876524925232,-0.06327527016401291,0.5111045837402344,0.8613903522491455,-0.08027185499668121,0.3678744435310364,0.6473786234855652,-0.03739551827311516,0.4021070897579193,0.5152053236961365,-0.053477268666028976,0.4194505214691162,0.42987021803855896,-0.06674192100763321,0.43234026432037354,0.3558427095413208,-0.07996757328510284,0.31981149315834045,0.6196959018707275,-0.04307221993803978,0.32752835750579834,0.4592096209526062,-0.060647279024124146,0.3318784534931183,0.36096012592315674,-0.08255801349878311,0.3329141438007355,0.2799132168292999,-0.10122337937355042,0.27085962891578674,0.6328263282775879,-0.051465634256601334,0.26781126856803894,0.49086320400238037,-0.07833966612815857,0.27053338289260864,0.3971877098083496,-0.10466784983873367,0.27046895027160645,0.3163645267486572,-0.12398003041744232,0.22425520420074463,0.6747866272926331,-0.06200579181313515,0.1908416748046875,0.5797218680381775,-0.09253858774900436,0.17161470651626587,0.5066448450088501,-0.11080195754766464,0.15865252912044525,0.4383056163787842,-0.1232779324054718
0,0.25630873441696167,0.9283344745635986,4.021933648346021e-07,0.3253161907196045,0.9051976203918457,-0.03512217849493027,0.39500993490219116,0.8501745462417603,-0.05523532256484032,0.45745593309402466,0.8443045616149902,-0.07291016727685928,0.5057507157325745,0.8566936254501343,-0.09376603364944458,0.3632301688194275,0.6510865092277527,-0.050496507436037064,0.3976117670536041,0.5185348987579346,-0.07151460647583008,0.41656219959259033,0.4303416609764099,-0.08791981637477875,0.4303363263607025,0.35421475768089294,-0.10338343679904938,0.31521138548851013,0.624018132686615,-0.05679972097277641,0.32329434156417847,0.45999670028686523,-0.07868803292512894,0.3263109624385834,0.36019840836524963,-0.10170702636241913,0.32565128803253174,0.2780678868293762,-0.1212010532617569,0.26660919189453125,0.6371154189109802,-0.06526631116867065,0.2625192403793335,0.4901282489299774,-0.09458844363689423,0.26365265250205994,0.3949391841888428,-0.12100373208522797,0.26220014691352844,0.3140069842338562,-0.1407729685306549,0.22122862935066223,0.6802222728729248,-0.0758938416838646,0.18817883729934692,0.586954653263092,-0.10854115337133408,0.1695474535226822,0.5135517716407776,-0.12744474411010742,0.15668249130249023,0.4452458620071411,-0.14062419533729553
0,0.25246477127075195,0.9293015003204346,4.0794327560433885e-07,0.3200130760669708,0.9031559228897095,-0.03436638042330742,0.38969525694847107,0.8420848846435547,-0.05265360325574875,0.4525027275085449,0.8309813141822815,-0.06848727911710739,0.4996494650840759,0.8468862771987915,-0.08768098056316376,0.35794830322265625,0.6458712816238403,-0.04813200235366821,0.3909301161766052,0.5138465166091919,-0.06835819780826569,0.4097396731376648,0.4261510968208313,-0.08493578433990479,0.42371946573257446,0.34941861033439636,-0.10074102133512497,0.31008702516555786,0.6193792223930359,-0.05447566881775856,0.3161108195781708,0.45550018548965454,-0.07565584778785706,0.31692102551460266,0.35334715247154236,-0.09888830780982971,0.31341472268104553,0.2697989046573639,-0.1185283362865448,0.2615165710449219,0.6339026689529419,-0.06301091611385345,0.2566162049770355,0.48750627040863037,-0.0920705497264862,0.2555401623249054,0.39113882184028625,-0.1192014142870903,0.25121811032295227,0.31016722321510315,-0.1393829733133316,0.2159932553768158,0.6782993078231812,-0.0736585482954979,0.18347413837909698,0.5881975293159485,-0.10639607161283493,0.1639011800289154,0.515832781791687,-0.12579821050167084,0.14970676600933075,0.4483661949634552,-0.13925494253635406
0,0.2574627101421356,0.9198580980300903,4.401059356951009e-07,0.31774288415908813,0.8865857720375061,-0.035775065422058105,0.37696099281311035,0.8289330005645752,-0.05651059001684189,0.4346064031124115,0.8144139051437378,-0.07427232712507248,0.4819888770580292,0.8230127692222595,-0.09492197632789612,0.3534216582775116,0.6265528202056885,-0.04878934845328331,0.3857444226741791,0.5017026662826538,-0.06902887672185898,0.4042963981628418,0.41835668683052063,-0.08622868359088898,0.4169081449508667,0.3432690501213074,-0.10219115763902664,0.30690842866897583,0.607609748840332,-0.0532245934009552,0.3066433072090149,0.44365689158439636,-0.07448646426200867,0.30470550060272217,0.3411819040775299,-0.0978022888302803,0.2983132004737854,0.2576170265674591,-0.11759550124406815,0.2603641450405121,0.6294063329696655,-0.05985543504357338,0.2512562870979309,0.48939281702041626,-0.08775583654642105,0.24978117644786835,0.39451277256011963,-0.11314613372087479,0.24485303461551666,0.31526556611061096,-0.1319115310907364,0.21749049425125122,0.6783804297447205,-0.06869993358850479,0.18672965466976166,0.5827632546424866,-0.09984438121318817,0.1700533628463745,0.5079066753387451,-0.11814802885055542,0.1585099846124649,0.43749159574508667,-0.13053910434246063
0,0.24530187249183655,0.9049935340881348,2.5476145992797683e-07,0.3084663450717926,0.8705617189407349,-0.02834145911037922,0.3659401535987854,0.8053702712059021,-0.0414297990500927,0.4106868505477905,0.7716922760009766,-0.05181178078055382,0.44608062505722046,0.7507957220077515,-0.0640609934926033,0.34625348448753357,0.6172838807106018,-0.04319960996508598,0.38391196727752686,0.49829035997390747,-0.060995422303676605,0.4053916931152344,0.42383795976638794,-0.07588863372802734,0.42179766297340393,0.3514743745326996,-0.08971913903951645,0.30525779724121094,0.6013171076774597,-0.04705861583352089,0.3022812306880951,0.4318448603153229,-0.06774146109819412,0.3015132546424866,0.32989048957824707,-0.08870227634906769,0.2993461489677429,0.24393853545188904,-0.10671256482601166,0.26502737402915955,0.6212736368179321,-0.05225450545549393,0.2573906481266022,0.487076073884964,-0.07638397067785263,0.26269441843032837,0.3991260826587677,-0.09656575322151184,0.2670438885688782,0.32218629121780396,-0.11181040108203888,0.22736196219921112,0.6665179133415222,-0.05939355492591858,0.21927757561206818,0.5742213129997253,-0.085319884121418,0.21846641600131989,0.5073218941688538,-0.09918219596147537,0.21980448067188263,0.4420335292816162,-0.10881934314966202
0,0.25045865774154663,0.9067391753196716,3.314354160011135e-07,0.3093443810939789,0.8662713766098022,-0.028073597699403763,0.36029109358787537,0.7993514537811279,-0.04319220036268234,0.39819028973579407,0.7595928311347961,-0.056446999311447144,0.43179231882095337,0.7315612435340881,-0.07161238044500351,0.33854424953460693,0.6180664300918579,-0.04722156748175621,0.375689297914505,0.5087031126022339,-0.07141142338514328,0.39829638600349426,0.43969929218292236,-0.0903424322605133,0.4177992641925812,0.37274715304374695,-0.10596853494644165,0.2996581494808197,0.6102399230003357,-0.05315578728914261,0.30201101303100586,0.45243901014328003,-0.07922554016113281,0.30199456214904785,0.360351026058197,-0.10328813642263412,0.3046710193157196,0.2787844240665436,-0.12281692028045654,0.26083940267562866,0.6393908262252808,-0.06029751896858215,0.2474232017993927,0.5258294939994812,-0.09104389697313309,0.24705630540847778,0.4508478045463562,-0.11284907907247543,0.25045672059059143,0.38193783164024353,-0.12735924124717712,0.22482898831367493,0.6957879066467285,-0.06911706179380417,0.22614821791648865,0.6173003315925598,-0.09788528829813004,0.23492002487182617,0.5688711404800415,-0.11157150566577911,0.24355879426002502,0.5213484764099121,-0.12044673413038254
